CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2,NORAD_KEY,JCAT,DeepCat,Satcat,Piece,Active,Type,Name,LDate,Parent,Owner,State,SDate,ExpandedStatus,DDate,ODate,Period,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,SATCAT_KEY
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,JCSAT 15,2016-082A,EARTH,TEME,UTC,SGP4,2026-05-06T11:57:09.429120,1.00271549,8.41e-05,0.0177,273.4397,153.8487,86.4325,0,U,41903,999,3434,0.00000000000000,-0.00000343,0.0000000000000,42164.798,1436.1,35790.209,35783.117,PAYLOAD,LARGE,JPN,2016-12-21,FRGUI,,5177352,322298092,0 JCSAT 15,1 41903U 16082A   26126.49802580 -.00000343  00000-0  00000+0 0  9997,2 41903   0.0177 273.4397 0000841 153.8487  86.4325  1.00271549 34349,41903,S41903,-,41903,2016-082A,A,P,JCSAT 15,2016 Dec 21,S41905,SKPJ,J,2016 Dec 21 2113,In Earth orbit,-,2026 May  5 ,    1436.125 ,   35783, ,   35790, ,  0.01 , ,GEO/S,41903
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,COSMOS 2520,2017-046A,EARTH,TEME,UTC,SGP4,2026-05-06T11:38:26.223936,1.00273019,3.35e-05,0.0178,122.1012,15.6237,306.242,0,U,42907,999,3197,0.00000000000000,0.00000145,0.0000000000000,42164.386,1436.079,35787.664,35784.839,PAYLOAD,,CIS,2017-08-16,TTMTR,,5177187,322298217,0 COSMOS 2520,1 42907U 17046A   26126.48502574  .00000145  00000-0  00000+0 0  9991,2 42907   0.0178 122.1012 0000335  15.6237 306.2420  1.00273019 31974,42907,S42907,-,42907,2017-046A,A,P,Kosmos-2520,2017 Aug 16,S42909,VVKOV/VOENT,RU,2017 Aug 17 0708?,In Earth orbit,-,2026 May  5 ,    1436.093 ,   35784, ,   35788, ,  0.02 , ,GEO/S,42907
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,ECHOSTAR 23,2017-014A,EARTH,TEME,UTC,SGP4,2026-05-06T10:54:22.948128,1.00271652,0.0001947,0.0179,265.4173,133.4586,239.1462,0,U,42070,999,3350,0.00000000000000,-0.00000049,0.0000000000000,42164.769,1436.099,35794.844,35778.425,PAYLOAD,LARGE,US,2017-03-16,AFETR,,5177179,322298609,0 ECHOSTAR 23,1 42070U 17014A   26126.45443227 -.00000049  00000-0  00000+0 0  9997,2 42070   0.0179 265.4173 0001947 133.4586 239.1462  1.00271652 33503,42070,S42070,-,42070,2017-014A,P,P,Echostar 23,2017 Mar 16,S42071,DISHE,US,2017 Mar 16 0634,In Earth orbit,-,2026 May  5 ,    1436.093 ,   35778, ,   35794, ,  0.02 , ,GEO/S,42070
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,GSAT 10,2012-051B,EARTH,TEME,UTC,SGP4,2026-05-06T10:06:42.713280,1.00270649,0.0007616,0.0179,274.5663,170.0886,14.239,0,U,38779,999,4968,0.00000000000000,-0.00000156,0.0000000000000,42165.05,1436.113,35819.028,35754.803,PAYLOAD,LARGE,IND,2012-09-28,FRGUI,,5177132,322296963,0 GSAT 10,1 38779U 12051B   26126.42132770 -.00000156  00000-0  00000+0 0  9998,2 38779   0.0179 274.5663 0007616 170.0886  14.2390  1.00270649 49681,38779,S38779,-,38779,2012-051B,A,P,GSAT-10,2012 Sep 28,S38780,ISRO,IN,2012 Sep 28 2148,In Earth orbit,-,2026 May  5 ,    1436.111 ,   35754, ,   35818, ,  0.02 , ,GEO/S,38779
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,NIGCOMSAT 1R,2011-077A,EARTH,TEME,UTC,SGP4,2026-05-06T11:37:48.785088,1.00270901,0.0002731,0.0179,228.6183,124.4356,88.2441,0,U,38014,999,5253,0.00000000000000,0.00000153,0.0000000000000,42164.98,1436.11,35798.36,35775.33,PAYLOAD,LARGE,NIG,2011-12-19,XSC,,5177124,322296354,0 NIGCOMSAT 1R,1 38014U 11077A   26126.48459242  .00000153  00000-0  00000+0 0  9995,2 38014   0.0179 228.6183 0002731 124.4356  88.2441  1.00270901 52535,38014,S38014,-,38014,2011-077A,A,P,Nigcomsat 1R,2011 Dec 19,S38015,NGCOM,NG,2011 Dec 19 1706,In Earth orbit,-,2026 May  5 ,    1436.117 ,   35775, ,   35798, ,  0.02 , ,GEO/S,38014
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,SYRACUSE 4B,2023-093B,EARTH,TEME,UTC,SGP4,2026-05-06T09:41:15.155232,1.00271262,3.06e-05,0.0181,274.7536,191.5973,256.7675,0,U,57214,999,654,0.00000000000000,-0.00000046,0.0000000000000,42164.879,1436.104,35788.034,35785.453,PAYLOAD,LARGE,FR,2023-07-05,FRGUI,,5177533,322306067,0 SYRACUSE 4B,1 57214U 23093B   26126.40364763 -.00000046  00000-0  00000+0 0  9996,2 57214   0.0181 274.7536 0000306 191.5973 256.7675  1.00271262  6543,57214,S57214,-,57214,2023-093B,A,P,Syracuse 4B,2023 Jul  5,S57215,DGA,F,2023 Jul  5 2233:32,In Earth orbit,-,2026 May  5 ,    1436.113 ,   35785, ,   35788, ,  0.02 , ,GEO/S,57214
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,INTELSAT 23,2012-057A,EARTH,TEME,UTC,SGP4,2026-05-06T11:10:36.392736,1.00268864,2.06e-05,0.0181,282.8018,160.9185,255.2725,0,U,38867,999,4953,0.00000000000000,-0.00000277,0.0000000000000,42165.551,1436.139,35788.284,35786.547,PAYLOAD,LARGE,ITSO,2012-10-14,TTMTR,,5177133,322296474,0 INTELSAT 23,1 38867U 12057A   26126.46569899 -.00000277  00000-0  00000+0 0  9996,2 38867   0.0181 282.8018 0000206 160.9185 255.2725  1.00268864 49535,38867,S38867,-,38867,2012-057A,A,P      O,Intelsat IS-23,2012 Oct 14,S38868,SESINTU,US,2012 Oct 14 1807,In Earth orbit,-,2026 May  5 ,    1436.057 ,   35783, ,   35788, ,  0.01 , ,GEO/S,38867
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,VIASAT 2,2017-029A,EARTH,TEME,UTC,SGP4,2026-05-06T11:05:51.848160,1.00271913,4.83e-05,0.0183,276.4289,149.5127,254.973,0,U,42740,999,3278,0.00000000000000,-0.00000258,0.0000000000000,42164.696,1436.095,35788.598,35784.525,PAYLOAD,LARGE,US,2017-06-01,FRGUI,,5177185,322298188,0 VIASAT 2,1 42740U 17029A   26126.46240565 -.00000258  00000-0  00000+0 0  9990,2 42740   0.0183 276.4289 0000483 149.5127 254.9730  1.00271913 32787,42740,S42740,-,42740,2017-029A,A,P,ViaSat-2,2017 Jun  1,S42742,VIA,US,2017 Jun  2 0014,In Earth orbit,-,2026 May  5 ,    1436.088 ,   35784, ,   35788, ,  0.02 , ,GEO/S,42740
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,VIASAT 2,2017-029A,EARTH,TEME,UTC,SGP4,2026-05-06T11:05:51.848160,1.00271913,4.83e-05,0.0183,276.4289,149.5127,254.973,0,U,42740,999,3278,0.00000000000000,-0.00000258,0.0000000000000,42164.696,1436.095,35788.598,35784.525,PAYLOAD,LARGE,US,2017-06-01,FRGUI,,5177185,322298188,0 VIASAT 2,1 42740U 17029A   26126.46240565 -.00000258  00000-0  00000+0 0  9990,2 42740   0.0183 276.4289 0000483 149.5127 254.9730  1.00271913 32787,42740,A10732,-,42740,2017-029A,D,D  X,ViaSat-2 bad TLEs?,2017 Jun  1,S42742,VIA,US,2017 Jun  2 0014,In Earth orbit,-,2017 Jun 10 ,     635.149 ,     465, ,   35730, ,  6.05 , ,GTO,42740
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,WGS F2 (USA 204),2009-017A,EARTH,TEME,UTC,SGP4,2026-05-06T11:42:10.864800,1.00272734,7.8e-05,0.0183,294.6347,283.0603,239.7199,0,U,34713,999,4520,0.00000000000000,0.00000075,0.0000000000000,42164.466,1436.083,35789.62,35783.042,PAYLOAD,LARGE,US,2009-04-04,AFETR,,5177051,322294267,0 WGS F2 (USA 204),1 34713U 09017A   26126.48762575  .00000075  00000-0  00000+0 0  9997,2 34713   0.0183 294.6347 0000780 283.0603 239.7199  1.00272734 45201,34713,S34713,-,34713,2009-017A,A,P ------c,WGS SV-2,2009 Apr  4,S34714,SFSSC,US,2009 Apr  4 0102,In Earth orbit,-,2026 May  4 ,    1436.075 ,   35782, ,   35790, ,  0.02 , ,GEO/S,34713
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,JCSAT 2B,2016-028A,EARTH,TEME,UTC,SGP4,2026-05-06T11:31:38.650944,1.00272242,0.0001009,0.0185,271.5586,155.1584,124.5376,0,U,41471,999,3671,0.00000000000000,-0.00000157,0.0000000000000,42164.604,1436.09,35790.723,35782.214,PAYLOAD,LARGE,JPN,2016-05-06,AFETR,,5177173,322298512,0 JCSAT 2B,1 41471U 16028A   26126.48030846 -.00000157  00000-0  00000+0 0  9997,2 41471   0.0185 271.5586 0001009 155.1584 124.5376  1.00272242 36711,41471,S41471,-,41471,2016-028A,A,P,JCSAT 2B,2016 May  6,S41472,SKPJ,J,2016 May  6 0553,In Earth orbit,-,2026 May  4 ,    1436.126 ,   35782, ,   35791, ,  0.01 , ,GEO/S,41471
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,SES 22,2022-071A,EARTH,TEME,UTC,SGP4,2026-05-06T11:21:38.678112,1.00272548,0.0001093,0.0188,301.9232,106.5518,207.2566,0,U,52933,999,710,0.00000000000000,0.00000112,0.0000000000000,42164.518,1436.086,35790.992,35781.774,PAYLOAD,LARGE,SES,2022-06-29,AFETR,,5177406,322302950,0 SES 22,1 52933U 22071A   26126.47336433  .00000112  00000-0  00000+0 0  9997,2 52933   0.0188 301.9232 0001093 106.5518 207.2566  1.00272548  7105,52933,S52933,-,52933,2022-071A,A,P      O,SES-22,2022 Jun 29,S52934,SESSA,L,2022 Jun 29 2137:26,In Earth orbit,-,2026 May  5 ,    1436.092 ,   35781, ,   35791, ,  0.01 , ,GEO/S,52933
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,RASCOM QAF 1R,2010-037B,EARTH,TEME,UTC,SGP4,2026-05-06T08:01:08.045760,1.00274795,0.0006505,0.0188,274.4334,128.4065,304.5395,0,U,36831,999,5788,0.00000000000000,0.00000027,0.0000000000000,42163.888,1436.054,35813.181,35758.326,PAYLOAD,LARGE,RASC,2010-08-04,FRGUI,,5177105,322296624,0 RASCOM QAF 1R,1 36831U 10037B   26126.33412090  .00000027  00000-0  00000+0 0  9999,2 36831   0.0188 274.4334 0006505 128.4065 304.5395  1.00274795 57881,36831,S36831,-,36831,2010-037B,A,P,RASCOM-QAF 1R,2010 Aug  4,S36832,I-RASC/RSQ,I-RASC,2010 Aug  4 2131,In Earth orbit,-,2026 May  5 ,    1436.086 ,   35758, ,   35813, ,  0.02 , ,GEO/S,36831
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,DIRECTV 11,2008-013A,EARTH,TEME,UTC,SGP4,2026-05-06T09:48:30.066048,1.00270796,2.16e-05,0.0188,48.1803,340.487,243.5506,0,U,32729,999,4517,0.00000000000000,-0.00000118,0.0000000000000,42165.009,1436.111,35787.785,35785.963,PAYLOAD,LARGE,US,2008-03-19,SEAL,,5177695,322310264,0 DIRECTV 11,1 32729U 08013A   26126.40868132 -.00000118  00000-0  00000+0 0  9994,2 32729   0.0188  48.1803 0000216 340.4870 243.5506  1.00270796 45175,32729,S32729,-,32729,2008-013A,P,P,T11,2008 Mar 19,S32730,DTVT,US,2008 Mar 19 2348,In Earth orbit,-,2026 May  5 ,    1436.085 ,   35785, ,   35787, ,  0.02 , ,GEO/S,32729
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,GALAXY 34,2022-128B,EARTH,TEME,UTC,SGP4,2026-05-06T11:36:41.213376,1.00270663,0.0001729,0.0192,283.6844,128.708,217.1285,0,U,54027,999,1349,0.00000000000000,0.00000000,0.0000000000000,42165.047,1436.113,35794.202,35779.621,PAYLOAD,LARGE,US,2022-10-08,AFETR,,5177439,322303866,0 GALAXY 34,1 54027U 22128B   26126.48381034  .00000000  00000-0  00000+0 0  9990,2 54027   0.0192 283.6844 0001729 128.7080 217.1285  1.00270663 13490,54027,S54027,-,54027,2022-128B,A,P      O,Galaxy 34,2022 Oct  8,S54028,SESINTU,US,2022 Oct  8 2343,In Earth orbit,-,2026 May  5 ,    1436.099 ,   35779, ,   35793, ,  0.01 , ,GEO/S,54027
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,YAMAL 401,2014-082A,EARTH,TEME,UTC,SGP4,2026-05-06T13:50:41.578368,1.00271156,3.76e-05,0.0195,262.2045,159.7531,100.0979,0,U,40345,999,4150,0.00000000000000,0.00000000,0.0000000000000,42164.908,1436.106,35788.359,35785.188,PAYLOAD,LARGE,CIS,2014-12-15,TTMTR,,5177156,322297295,0 YAMAL 401,1 40345U 14082A   26126.57687012  .00000000  00000-0  00000+0 0  9993,2 40345   0.0195 262.2045 0000376 159.7531 100.0979  1.00271156 41500,40345,S40345,-,40345,2014-082A,A,P,Yamal-401,2014 Dec 15,S40346,GAZS,RU,2014 Dec 15 0917,In Earth orbit,-,2026 May  5 ,    1436.100 ,   35783, ,   35790, ,  0.02 , ,GEO/S,40345
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,AMAZONAS 3,2013-006A,EARTH,TEME,UTC,SGP4,2026-05-06T09:25:39.151200,1.00272503,0.0001499,0.0195,196.8454,210.0419,257.7999,0,U,39078,999,4449,0.00000000000000,-0.00000275,0.0000000000000,42164.531,1436.087,35792.716,35780.075,PAYLOAD,LARGE,BRAZ,2013-02-07,FRGUI,,5177136,322297513,0 AMAZONAS 3,1 39078U 13006A   26126.39281425 -.00000275  00000-0  00000+0 0  9992,2 39078   0.0195 196.8454 0001499 210.0419 257.7999  1.00272503 44490,39078,S39078,-,39078,2013-006A,A,P,Amazonas 3,2013 Feb  7,S39081,HISPM/HISP,BR,2013 Feb  7 2203,In Earth orbit,-,2026 May  4 ,    1436.076 ,   35779, ,   35792, ,  0.02 , ,GEO/S,39078
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,AMOS 17,2019-050A,EARTH,TEME,UTC,SGP4,2026-05-06T08:28:38.798112,1.00273576,0.0001603,0.0195,298.5871,135.7929,293.9985,0,U,44479,999,2476,0.00000000000000,0.00000117,0.0000000000000,42164.23,1436.071,35792.854,35779.336,PAYLOAD,LARGE,ISRA,2019-08-06,AFETR,,5177216,322299573,0 AMOS 17,1 44479U 19050A   26126.35322683  .00000117  00000-0  00000+0 0  9990,2 44479   0.0195 298.5871 0001603 135.7929 293.9985  1.00273576 24766,44479,S44479,-,44479,2019-050A,A,P,Amos 17,2019 Aug  6,S44480,IAIS,IL,2019 Aug  6 2354,In Earth orbit,-,2026 May  5 ,    1436.071 ,   35779, ,   35793, ,  0.01 , ,GEO/S,44479
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,SES 6,2013-026A,EARTH,TEME,UTC,SGP4,2026-05-06T11:14:13.547040,1.00272089,0.0002617,0.0201,322.6206,100.9673,288.8189,0,U,39172,999,4730,0.00000000000000,-0.00000253,0.0000000000000,42164.647,1436.093,35797.546,35775.477,PAYLOAD,LARGE,SES,2013-06-03,TTMTR,,5177138,322297535,0 SES 6,1 39172U 13026A   26126.46821235 -.00000253  00000-0  00000+0 0  9992,2 39172   0.0201 322.6206 0002617 100.9673 288.8189  1.00272089 47307,39172,S39172,-,39172,2013-026A,P,P,SES-6,2013 Jun  3,S39173,SESSAP,US,2013 Jun  4 0049,In Earth orbit,-,2026 May  5 ,    1436.086 ,   35775, ,   35797, ,  0.02 , ,GEO/S,39172
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,ADS-01,2024-212A,EARTH,TEME,UTC,SGP4,2026-05-06T11:31:38.650944,1.00274266,0.0001623,0.0201,276.6979,170.641,106.3159,0,U,62006,999,534,0.00000000000000,-0.00000135,0.0000000000000,42164.036,1436.061,35792.745,35779.058,PAYLOAD,,AUS,2024-11-17,AFETR,,5177647,322309603,0 ADS-01,1 62006U 24212A   26126.48030846 -.00000135  00000-0  00000+0 0  9994,2 62006   0.0201 276.6979 0001623 170.6410 106.3159  1.00274266  5341,62006,S62006,-,62006,2024-212A,A,P,Optus X,2024 Nov 17,S62007,OPTS,AU,2024 Nov 17 2302?,In Earth orbit,-,2026 May  4 ,    1436.058 ,   35779, ,   35792, ,  0.02 , ,GEO/S,62006
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,STARONE D2,2021-069A,EARTH,TEME,UTC,SGP4,2026-05-06T00:49:45.912288,1.00265637,0.00014113,0.0212,142.1002,296.3372,87.9144,0,U,49055,999,1752,0.00000000000000,-0.00000257,0.0000000000000,42166.456,1436.185,35794.271,35782.37,PAYLOAD,LARGE,BRAZ,2021-07-30,FRGUI,,5176958,322277601,0 STARONE D2,1 49055U 21069A   26126.03455917 -.00000257  00000-0  00000-0 0  9997,2 49055   0.0212 142.1002 0001411 296.3372  87.9144  1.00265637 17527,49055,S49055,-,49055,2021-069A,A,P,Star One D2,2021 Jul 30,S49057,STONE,BR,2021 Jul 30 2128,In Earth orbit,-,2026 May  4 ,    1436.100 ,   35781, ,   35791, ,  0.00 , ,GEO/S,49055
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,TELSTAR 19V,2018-059A,EARTH,TEME,UTC,SGP4,2026-05-06T11:07:44.169024,1.00271104,0.000224,0.0216,192.3448,260.0645,235.8556,0,U,43562,999,2872,0.00000000000000,-0.00000272,0.0000000000000,42164.923,1436.107,35796.233,35777.343,PAYLOAD,LARGE,CA,2018-07-22,AFETR,,5177201,322298380,0 TELSTAR 19V,1 43562U 18059A   26126.46370566 -.00000272  00000-0  00000+0 0  9998,2 43562   0.0216 192.3448 0002240 260.0645 235.8556  1.00271104 28722,43562,S43562,-,43562,2018-059A,A,P,Telstar 19 Vantage,2018 Jul 22,S43563,TSKY,CA,2018 Jul 22 0622,In Earth orbit,-,2026 May  5 ,    1436.110 ,   35777, ,   35796, ,  0.02 , ,GEO/S,43562
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T07:46:49,18 SPCS,EXPRESS AMU-3,2021-123B,EARTH,TEME,UTC,SGP4,2026-05-05T02:16:05.573280,1.00270747,1.35e-05,0.0216,275.3856,13.1825,71.4372,0,U,50002,999,660,0.00000000000000,-0.00000313,0.0000000000000,42165.023,1436.112,35787.457,35786.319,PAYLOAD,LARGE,CIS,2021-12-13,TTMTR,,5176577,322249698,0 EXPRESS AMU-3,1 50002U 21123B   26125.09450895 -.00000313  00000-0  00000+0 0  9999,2 50002   0.0216 275.3856 0000135  13.1825  71.4372  1.00270747  6607,50002,S50002,-,50002,2021-123B,A,P,Ekspress-AMU3,2021 Dec 13,S50003,KS,RU,2021 Dec 14 0614,In Earth orbit,-,2026 May  5 ,    1436.113 ,   35786, ,   35787, ,  0.02 , ,GEO/S,50002
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,SES 15,2017-026A,EARTH,TEME,UTC,SGP4,2026-05-06T11:36:41.267808,1.00269064,6.51e-05,0.0218,322.408,89.7891,217.1749,0,U,42709,999,701,0.00000000000000,0.00000068,0.0000000000000,42165.495,1436.136,35790.105,35784.615,PAYLOAD,LARGE,SES,2017-05-18,FRGUI,,5177184,322298676,0 SES 15,1 42709U 17026A   26126.48381097  .00000068  00000-0  00000+0 0  9998,2 42709   0.0218 322.4080 0000651  89.7891 217.1749  1.00269064  7015,42709,S42709,-,42709,2017-026A,A,P      O,SES-15,2017 May 18,S42710,SESSL,UK,2017 May 18 1713,In Earth orbit,-,2026 May  5 ,    1436.109 ,   35783, ,   35790, ,  0.02 , ,GEO/S,42709
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,TELSTAR 14R,2011-021A,EARTH,TEME,UTC,SGP4,2026-05-06T11:07:44.169024,1.00271416,0.0002492,0.0218,50.2257,356.1539,281.89,0,U,37602,999,5541,0.00000000000000,-0.00000272,0.0000000000000,42164.835,1436.102,35797.208,35776.193,PAYLOAD,LARGE,CA,2011-05-20,TTMTR,,5177116,322296758,0 TELSTAR 14R,1 37602U 11021A   26126.46370566 -.00000272  00000-0  00000+0 0  9998,2 37602   0.0218  50.2257 0002492 356.1539 281.8900  1.00271416 55416,37602,S37602,-,37602,2011-021A,A,P,Estrela do Sul 2,2011 May 20,S37603,TSKYBR,BR,2011 May 21 0428,In Earth orbit,-,2026 May  5 ,    1436.100 ,   35775, ,   35797, ,  0.01 , ,GEO/S,37602
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,KOREASAT 5A,2017-067A,EARTH,TEME,UTC,SGP4,2026-05-06T11:58:01.845408,1.00271703,0.0001255,0.022,284.4182,130.8082,101.8015,0,U,42984,999,3111,0.00000000000000,-0.00000350,0.0000000000000,42164.755,1436.098,35791.912,35781.328,PAYLOAD,LARGE,SKOR,2017-10-30,AFETR,,5177360,322301868,0 KOREASAT 5A,1 42984U 17067A   26126.49863247 -.00000350  00000-0  00000+0 0  9996,2 42984   0.0220 284.4182 0001255 130.8082 101.8015  1.00271703 31110,42984,S42984,-,42984,2017-067A,A,P,Mugunghwa 5A,2017 Oct 30,S42985,KTSAT,KR,2017 Oct 30 2009,In Earth orbit,-,2026 May  5 ,    1436.098 ,   35781, ,   35791, ,  0.02 , ,GEO/S,42984
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,EXPRESS 80,2020-053B,EARTH,TEME,UTC,SGP4,2026-05-06T03:43:54.868224,1.00271949,0.0001772,0.0221,279.5062,281.4996,158.9937,0,U,45986,999,2121,0.00000000000000,-0.00000128,0.0000000000000,42164.686,1436.095,35794.023,35779.079,PAYLOAD,LARGE,CIS,2020-07-30,TTMTR,,5177244,322299418,0 EXPRESS 80,1 45986U 20053B   26126.15549616 -.00000128  00000-0  00000+0 0  9997,2 45986   0.0221 279.5062 0001772 281.4996 158.9937  1.00271949 21217,45986,S45986,-,45986,2020-053B,A,P,Ekspress-80,2020 Jul 30,S45985,KS,RU,2020 Jul 31 1525,In Earth orbit,-,2026 May  4 ,    1436.076 ,   35779, ,   35792, ,  0.02 , ,GEO/S,45986
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,GSAT 19,2017-031A,EARTH,TEME,UTC,SGP4,2026-05-06T04:48:39.669696,1.00271724,0.00072125,0.0223,130.6665,286.975,286.4805,0,U,42747,999,3272,0.00000000000000,0.00000133,0.0000000000000,42164.749,1436.098,35817.025,35756.203,PAYLOAD,LARGE,IND,2017-06-05,SRI,,5176958,322275149,0 GSAT 19,1 42747U 17031A   26126.20045914  .00000133  00000-0  00000-0 0  9995,2 42747   0.0223 130.6665 0007212 286.9750 286.4805  1.00271724 32720,42747,S42747,-,42747,2017-031A,A,P,GSAT-19E,2017 Jun  5,S42748,ISRO,IN,2017 Jun  5 1214,In Earth orbit,-,2026 May  5 ,    1436.104 ,   35756, ,   35817, ,  0.03 , ,GEO/S,42747
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,NILESAT 201,2010-037A,EARTH,TEME,UTC,SGP4,2026-05-06T07:58:23.310336,1.00271916,0.0003393,0.0225,171.5907,256.4907,268.7243,0,U,36830,999,5795,0.00000000000000,-0.00000050,0.0000000000000,42164.695,1436.095,35800.867,35772.254,PAYLOAD,LARGE,EGYP,2010-08-04,FRGUI,,5177105,322296124,0 NILESAT 201,1 36830U 10037A   26126.33221424 -.00000050  00000-0  00000+0 0  9994,2 36830   0.0225 171.5907 0003393 256.4907 268.7243  1.00271916 57957,36830,S36830,-,36830,2010-037A,A,P,Nilesat 201,2010 Aug  4,S36833,NILE,EG,2010 Aug  4 2127,In Earth orbit,-,2026 May  4 ,    1436.098 ,   35772, ,   35800, ,  0.05 , ,GEO/S,36830
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,GSAT 16,2014-078A,EARTH,TEME,UTC,SGP4,2026-05-06T09:58:43.480128,1.00271852,0.0007753,0.0227,261.7267,168.2681,359.0634,0,U,40332,999,4168,0.00000000000000,0.00000092,0.0000000000000,42164.713,1436.096,35819.268,35753.888,PAYLOAD,LARGE,IND,2014-12-06,FRGUI,,5177155,322297787,0 GSAT 16,1 40332U 14078A   26126.41578102  .00000092  00000-0  00000+0 0  9997,2 40332   0.0227 261.7267 0007753 168.2681 359.0634  1.00271852 41685,40332,S40332,-,40332,2014-078A,A,P,GSAT-16,2014 Dec  6,S40335,ISRO,IN,2014 Dec  6 2112,In Earth orbit,-,2026 May  5 ,    1436.085 ,   35753, ,   35818, ,  0.03 , ,GEO/S,40332
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,KOREASAT 116,2020-048A,EARTH,TEME,UTC,SGP4,2026-05-06T11:45:34.473312,1.00269249,0.0001232,0.0228,279.1042,164.4902,73.3535,0,U,45920,999,2122,0.00000000000000,-0.00000354,0.0000000000000,42165.443,1436.133,35792.503,35782.113,PAYLOAD,LARGE,SKOR,2020-07-20,AFETR,,5177243,322299908,0 KOREASAT 116,1 45920U 20048A   26126.48998233 -.00000354  00000-0  00000+0 0  9999,2 45920   0.0228 279.1042 0001232 164.4902  73.3535  1.00269249 21229,45920,S45920,-,45920,2020-048A,A,P,ANASIS-II,2020 Jul 20,S45921,ADD/DAPA,KR,2020 Jul 20 2202,In Earth orbit,-,2026 May  5 ,    1436.122 ,   35782, ,   35792, ,  0.03 , ,GEO/S,45920
